idx,TLS13_AES_128_GCM_SHA256,TLS13_AES_256_GCM_SHA384,TLS13_CHACHA20_POLY1305_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256
624,0.001283336,0.001146046,0.001203938,0.001208914,0.001347528,0.002893425
625,0.00111064,0.002885618,0.0012052,0.001451693,0.002800021,0.001644555
626,0.001236718,0.001291695,0.001190702,0.00114286,0.001451022,0.002840794
627,0.001313311,0.001165711,0.002206452,0.001477923,0.003109118,0.001664123
628,0.001368584,0.001382619,0.002441641,0.001772933,0.002021653,0.001919523
629,0.001937139,0.004795977,0.003607473,0.002549223,0.002588431,0.002606706
630,0.00241665,0.002483587,0.00189928,0.001961995,0.00196324,0.001659836
631,0.001428327,0.00168826,0.001304429,0.001518665,0.001588074,0.001563606
632,0.001339699,0.001530234,0.001214988,0.001264237,0.001143752,0.001322686
633,0.001101787,0.001193512,0.001151104,0.001262956,0.001146333,0.001140368
634,0.001106503,0.001254568,0.001146094,0.001211014,0.001185508,0.001110426
635,0.001097001,0.001136968,0.001254949,0.001230649,0.001165184,0.001160153
636,0.001110952,0.001128712,0.001226577,0.001475304,0.001234078,0.001154932
637,0.001120436,0.001131948,0.001082311,0.001105571,0.001143601,0.001219758
638,0.001091552,0.001135064,0.001078359,0.001282538,0.00118915,0.001127691
639,0.001075401,0.001119929,0.001104999,0.001227775,0.001123438,0.001117081
640,0.001084475,0.001296062,0.001082025,0.001241104,0.001179246,0.001101438
641,0.001676677,0.001775849,0.001438838,0.001723734,0.001835796,0.001618451
642,0.001411348,0.001732705,0.001353317,0.001675112,0.001895266,0.001832298
643,0.001343384,0.001605468,0.00138461,0.001484726,0.001799577,0.001600249
644,0.001771334,0.001929806,0.001588367,0.00209675,0.002248017,0.002110198
645,0.002091783,0.001951858,0.00178025,0.001847296,0.001833491,0.00143893
646,0.001371936,0.001384351,0.001373284,0.001770292,0.001637488,0.001485422
647,0.001504952,0.001374221,0.001138209,0.001217052,0.001110663,0.001108991
648,0.00110394,0.002253721,0.00108204,0.001320751,0.00133792,0.001209158
649,0.00112773,0.001139868,0.001090122,0.001223433,0.001125334,0.001105883
650,0.001089846,0.00124844,0.001143349,0.001223958,0.001289773,0.002858258
651,0.001136999,0.001199323,0.001095824,0.001258367,0.002759499,0.001255371
652,0.001105921,0.001130646,0.0011284,0.001233007,0.002778163,0.001149335
653,0.002902922,0.001277969,0.002896446,0.001962113,0.00384496,0.002172525
654,0.002202119,0.002356217,0.00424963,0.002555738,0.002636995,0.002158987
655,0.00212604,0.002179112,0.001713584,0.001654739,0.00129791,0.001199992
656,0.001116251,0.001122551,0.001283671,0.001196245,0.001183505,0.001174567
657,0.001111682,0.00120689,0.001116066,0.003374443,0.001292267,0.00307154
658,0.00315162,0.003218224,0.001944191,0.002991952,0.001941018,0.001708219
659,0.001360773,0.001301082,0.001289746,0.001409769,0.001523097,0.001396117
660,0.001185024,0.001173416,0.001119581,0.001123642,0.001174797,0.001256332
661,0.001095599,0.001127095,0.001084025,0.001328306,0.001210379,0.001151307
662,0.001095603,0.001144288,0.001104101,0.001164634,0.001156809,0.001210215
663,0.001096988,0.001189017,0.001137209,0.001170479,0.001305359,0.001877437
664,0.001090444,0.001299622,0.003055388,0.002910473,0.002874973,0.001178823
665,0.001148742,0.001201322,0.001106626,0.001285024,0.002894587,0.001272161
666,0.0011386,0.001150895,0.003047485,0.002772997,0.001943682,0.001360416
667,0.001138759,0.00114355,0.001090407,0.001304739,0.00145915,0.00146374
668,0.001151817,0.003066682,0.003603114,0.004148225,0.002797513,0.003866286
669,0.00229264,0.002754248,0.004092634,0.002800908,0.002496014,0.002356678
670,0.002202992,0.001908362,0.004135693,0.002469129,0.002207575,0.001802238
671,0.002110301,0.001963299,0.00150138,0.001406128,0.001524901,0.001294813
672,0.001353981,0.001292963,0.001399409,0.00125378,0.001528201,0.001257956
673,0.001300859,0.001306942,0.001290574,0.001638701,0.00182471,0.002524447
674,0.001526043,0.001346625,0.001224607,0.001265546,0.001124026,0.001121262
675,0.001178671,0.00120329,0.00127727,0.001233558,0.001583618,0.003034327
676,0.00131354,0.003059168,0.003898013,0.002164241,0.002139125,0.002191741
677,0.001909101,0.001688129,0.001371453,0.001495587,0.001370747,0.001169288
678,0.003139248,0.00305459,0.001355796,0.003321912,0.002114416,0.002416689
679,0.002224992,0.003155796,0.002198242,0.002133339,0.002252634,0.002086339
680,0.001627881,0.001451094,0.001349596,0.001537182,0.001357613,0.001329151
681,0.001425066,0.001330871,0.001201652,0.001348128,0.001167337,0.001146554
682,0.001113484,0.001244863,0.001126364,0.001288869,0.001164311,0.001198327
683,0.001150936,0.001168153,0.001109869,0.001216913,0.001173785,0.001138846
684,0.001117336,0.00121461,0.001164636,0.001152363,0.0011631,0.001114376
685,0.001105542,0.001138598,0.001164587,0.00111638,0.001123111,0.001560759
686,0.001343816,0.0016178,0.001506383,0.001522076,0.001957646,0.001404396
687,0.001325856,0.001580989,0.001401595,0.001589308,0.001579796,0.001524788
688,0.001284256,0.001589654,0.003132091,0.003219373,0.002599117,0.001966857
689,0.002011218,0.001803989,0.001471928,0.001360721,0.002254415,0.001618715
690,0.001654539,0.001604846,0.001496298,0.001485902,0.001194428,0.001122619
691,0.001098704,0.001135418,0.001110871,0.001332226,0.001183331,0.001116281
692,0.001847423,0.001675589,0.003780819,0.004999256,0.005197504,0.002661188
693,0.002514636,0.003083105,0.002267764,0.002212102,0.002205026,0.001792983
694,0.001414607,0.001725619,0.001319215,0.0015262,0.001549274,0.001456077
695,0.001292474,0.00157907,0.001265207,0.001364651,0.001967509,0.001521459
696,0.001261749,0.001153148,0.001099553,0.001374481,0.00156295,0.001250274
697,0.00115929,0.001309221,0.00110871,0.001202709,0.001307954,0.001152805
698,0.001136535,0.001356279,0.001113346,0.001277197,0.001462214,0.001209662
699,0.001126569,0.001156079,0.001094019,0.002633825,0.002738174,0.003061199
700,0.001661812,0.001952446,0.001752066,0.00203385,0.001793978,0.001549148
701,0.001618347,0.001683333,0.001736234,0.001660134,0.001675022,0.001535932
702,0.001415587,0.001439323,0.00136605,0.001351723,0.003206036,0.001470638
703,0.001374312,0.001173653,0.001251137,0.001316871,0.001229643,0.001138856
704,0.001136019,0.001159192,0.00109316,0.001228075,0.001452032,0.002915706
705,0.001131043,0.00113507,0.001116179,0.001127779,0.001283578,0.002855641
706,0.00111583,0.002228208,0.001435859,0.001734618,0.001740885,0.001469813
707,0.001398593,0.001590103,0.001310057,0.001503993,0.001603995,0.001514468
708,0.001304297,0.001605099,0.00136604,0.00140444,0.00125918,0.001184495
709,0.00110125,0.001140955,0.001093127,0.00130008,0.001226226,0.001111244
710,0.001126569,0.001156129,0.003033171,0.001354823,0.001162685,0.001165825
711,0.001109,0.001118514,0.001229735,0.001161785,0.001123477,0.001189319
712,0.001098027,0.001203656,0.001163484,0.001135778,0.001145067,0.001162375
713,0.001087062,0.001132074,0.001083766,0.001225696,0.001127187,0.00111493
714,0.001088723,0.001246804,0.001087741,0.001315005,0.001180061,0.00115257
715,0.001093734,0.001254515,0.001116096,0.001122598,0.00112078,0.001099793
716,0.001097158,0.001122411,0.001219284,0.001156419,0.001277041,0.001160432
717,0.001086999,0.001122133,0.00108487,0.001275177,0.00119913,0.001144531
718,0.001122316,0.001146248,0.001082405,0.001157798,0.001166134,0.001260596
719,0.001100228,0.001125792,0.001091836,0.00124017,0.002820568,0.001268129
720,0.001105456,0.001139513,0.001084535,0.001239804,0.002852336,0.00111793
721,0.001106373,0.001784822,0.001428698,0.001842279,0.003343889,0.001627077
722,0.001162969,0.001825563,0.001341611,0.001574361,0.001685371,0.001623489
723,0.001401269,0.001541608,0.002768334,0.002855656,0.001454656,0.00345211
724,0.002140444,0.003055142,0.001388877,0.00158798,0.001719652,0.001449261
725,0.001417547,0.001936487,0.001660865,0.001843955,0.001457144,0.001657076
726,0.003238479,0.003233591,0.00196556,0.003133554,0.003454594,0.002258892
727,0.002079526,0.002108426,0.003316286,0.002417993,0.003119771,0.002093153
728,0.002023434,0.002048837,0.003433472,0.002242233,0.003439533,0.002283885
729,0.002075235,0.002045451,0.003318648,0.002538911,0.003288539,0.002312371
730,0.001952849,0.001907668,0.003245834,0.002325059,0.003306802,0.002126301
731,0.002040054,0.001833835,0.003440917,0.002382568,0.003237587,0.001898046
732,0.002260727,0.003202351,0.001501186,0.001720481,0.003437452,0.003377046
733,0.003429434,0.003730071,0.003863333,0.004132656,0.004138395,0.00376493
734,0.002287088,0.002443546,0.002376396,0.002859074,0.002908523,0.00248197
735,0.002860411,0.003594488,0.00371288,0.003529408,0.002618586,0.002313503
736,0.002101206,0.002474991,0.002156588,0.002456261,0.002547318,0.002340678
737,0.002206686,0.002438955,0.002096157,0.00229278,0.002512242,0.002383424
738,0.002227566,0.002516215,0.002203395,0.002435184,0.002520534,0.002333542
739,0.002226288,0.00245611,0.002019862,0.002282211,0.003876846,0.00254006
740,0.002210436,0.001970126,0.001883743,0.001493866,0.001655476,0.002941294
741,0.001264345,0.001178552,0.002971697,0.00140761,0.003007294,0.00163075
742,0.001353244,0.001162314,0.001102153,0.002936159,0.002047015,0.001312506
743,0.001156618,0.001253193,0.001286445,0.001152973,0.001303782,0.001128547
744,0.001103915,0.003140971,0.001141398,0.001331329,0.002862961,0.001304649
745,0.001099293,0.001125791,0.001360842,0.001239407,0.001133673,0.001143525
746,0.003144584,0.001359808,0.002914571,0.001828989,0.001724913,0.001700766
747,0.001800628,0.005235196,0.002923512,0.002731684,0.002719555,0.002280845
748,0.001978548,0.002109135,0.001543278,0.001725653,0.001766811,0.001609915
749,0.001546216,0.002081874,0.002343257,0.002844914,0.003187531,0.00264611
750,0.002250761,0.002473898,0.001907911,0.002005122,0.001843361,0.003204798
751,0.004227539,0.004236908,0.003766699,0.003562704,0.00307003,0.001889636
752,0.001129912,0.001292312,0.001526929,0.001720531,0.002505002,0.002069455
753,0.003754731,0.003151482,0.004233485,0.004322457,0.003209214,0.003142272
754,0.002930806,0.002472628,0.004045823,0.002577901,0.002423261,0.001716402
755,0.001645345,0.001439847,0.001244204,0.001366512,0.001179745,0.001217137
756,0.001143385,0.001160673,0.001170036,0.001383882,0.001198197,0.001166255
757,0.001145057,0.001167736,0.001120064,0.001286064,0.001166975,0.00167903
758,0.0029077,0.003260156,0.003160993,0.0014421,0.004123665,0.002119566
759,0.002060167,0.004666342,0.00437012,0.003562009,0.001799583,0.00332903
760,0.002940064,0.003341112,0.003083983,0.001774574,0.002970591,0.002171969
761,0.002422925,0.003621619,0.003377849,0.003293075,0.003030644,0.002857527
762,0.002963831,0.003052538,0.002354649,0.00263868,0.00276451,0.002475564
763,0.002123476,0.002107783,0.001582543,0.001837048,0.002052822,0.001837018
764,0.001940997,0.002614879,0.002656544,0.002920352,0.002938691,0.002614963
765,0.002854357,0.003346348,0.002692302,0.002511535,0.002637926,0.002219297
766,0.001983865,0.002046021,0.001798532,0.001777559,0.001854031,0.001546523
767,0.001402439,0.001680028,0.00155722,0.001705085,0.001593857,0.001646493
768,0.001343999,0.001765123,0.001458197,0.001675079,0.001642362,0.001459959
769,0.001490986,0.001622198,0.001409204,0.001865606,0.001908286,0.001405156
770,0.001217972,0.001136924,0.001093003,0.001178743,0.001145458,0.001451009
771,0.0011327,0.001177284,0.001091972,0.002828629,0.001666487,0.001476254
772,0.001358952,0.001660451,0.001383854,0.001508873,0.001376416,0.001143939
773,0.001105968,0.001127684,0.00108884,0.001239883,0.001123971,0.001119789
774,0.001092727,0.001332734,0.001125345,0.001145356,0.001221486,0.001204933
775,0.001190315,0.001138713,0.001090233,0.001124274,0.001126009,0.001105413
776,0.001104821,0.001137202,0.001279844,0.001201221,0.001193878,0.001158447
777,0.001131023,0.001232434,0.001134049,0.001151003,0.001157037,0.001214849
778,0.001105418,0.001143059,0.001085575,0.001285168,0.001276368,0.00122485
779,0.001144266,0.001187939,0.001256189,0.001163828,0.001170697,0.001152681
780,0.001190584,0.001138058,0.001102382,0.001242777,0.001117714,0.001138138
781,0.001097964,0.001254848,0.003253759,0.001510309,0.001394487,0.00116386
782,0.001121922,0.001155637,0.001152669,0.001111166,0.001246343,0.001693228
783,0.001359994,0.001754339,0.001494722,0.001559725,0.001748999,0.00160973
784,0.001742846,0.002375748,0.00206476,0.002139694,0.002055691,0.001811355
785,0.001400553,0.00177155,0.001441746,0.001444108,0.001581253,0.00315677
786,0.001578343,0.003372012,0.001875975,0.001876346,0.002002546,0.001507766
787,0.00220759,0.001600434,0.001342094,0.00147479,0.001960841,0.001736052
788,0.001663421,0.001453042,0.001590489,0.001546432,0.001851749,0.001563712
789,0.002075973,0.00375743,0.002272902,0.002280227,0.002363961,0.001898039
790,0.00161943,0.00136042,0.001306631,0.00143936,0.001345863,0.001297227
791,0.00119142,0.001161432,0.001111456,0.001220154,0.001157706,0.001136861
792,0.001110864,0.001153604,0.001095791,0.001287773,0.001157444,0.001220653
793,0.001113839,0.001161625,0.001305223,0.00115381,0.001171469,0.001158068
794,0.001152221,0.001169636,0.001117407,0.00113174,0.001123076,0.001132233
795,0.001113166,0.001147771,0.001121754,0.001123712,0.001142625,0.001124546
796,0.001121459,0.001708227,0.001319454,0.001141592,0.001257402,0.001191816
797,0.001141302,0.001146492,0.001157591,0.001141475,0.001151784,0.001127338
798,0.001330354,0.001574782,0.001298748,0.001456139,0.001586988,0.00143507
799,0.001334233,0.001588409,0.001338961,0.001481336,0.001571094,0.001624813
800,0.001636343,0.00181522,0.001469968,0.001752673,0.00186428,0.00184463
801,0.001543056,0.001702438,0.001308965,0.001733775,0.003224418,0.002145401
802,0.003842351,0.003625598,0.002243052,0.002404782,0.002579395,0.002326842
803,0.003311217,0.003343605,0.003133708,0.001487261,0.001561219,0.001703892
804,0.001668313,0.00196643,0.003297289,0.001959903,0.003502001,0.003324907
805,0.003266889,0.002473842,0.001423486,0.001811979,0.002067225,0.001918953
806,0.001769765,0.002207014,0.001928746,0.002358465,0.002492659,0.002321896
807,0.002143645,0.002469563,0.002070225,0.00251962,0.002578138,0.002277198
808,0.002103794,0.002007173,0.001873037,0.001927408,0.001963529,0.001597888
809,0.001613379,0.001496248,0.001227928,0.001306836,0.001413011,0.001331961
810,0.001313548,0.001493568,0.00131502,0.001336932,0.001316251,0.00112065
811,0.001108649,0.001115254,0.001080652,0.001197845,0.001421716,0.001202346
812,0.001129868,0.00115216,0.001094075,0.001202892,0.001391755,0.001139485
813,0.001100536,0.001140195,0.001166357,0.001150302,0.001125101,0.001125873
814,0.001090753,0.002993101,0.001106921,0.00125502,0.002816493,0.001240319
815,0.001098318,0.001121851,0.001079657,0.001244412,0.002720065,0.002856325
816,0.001120485,0.002781119,0.002228492,0.001395139,0.00127568,0.00146833
817,0.00143274,0.003590889,0.001572116,0.003182315,0.001947697,0.003226196
818,0.001601835,0.00296137,0.001658805,0.001741498,0.001729289,0.001458129
819,0.001338544,0.001560092,0.001317252,0.001524968,0.001602991,0.002619756
820,0.002730389,0.002772049,0.001223925,0.001566044,0.001935948,0.00180787
821,0.001971324,0.002026644,0.001726887,0.001601347,0.00130253,0.001257362
822,0.001085774,0.001129271,0.001210009,0.001219138,0.001195469,0.001224234
823,0.001087126,0.001120431,0.001100997,0.001243118,0.002723285,0.001120912
824,0.00109736,0.001143642,0.001084313,0.001247051,0.002731436,0.001234829
825,0.001099915,0.001128483,0.001077527,0.001187291,0.001405221,0.001216209
826,0.001083748,0.00113036,0.001087272,0.001229983,0.001189012,0.001146423
827,0.001118487,0.00113109,0.001081315,0.001272154,0.001169206,0.00123007
828,0.001206292,0.001146019,0.001115174,0.001253656,0.00119617,0.001175848
829,0.001228007,0.003222008,0.001472397,0.001716557,0.001787196,0.001613475
830,0.001494979,0.0016824,0.001590199,0.002091032,0.002488553,0.002096051
831,0.001580315,0.001461255,0.001332504,0.001391184,0.001208322,0.001122975
832,0.001101812,0.001254102,0.00122777,0.00133224,0.001189993,0.001115025
833,0.001093792,0.001360634,0.001230664,0.001242636,0.001199374,0.001121845
834,0.001121116,0.001189512,0.001095635,0.001118393,0.001264166,0.001111165
835,0.001106537,0.001119547,0.001248234,0.001212727,0.001167695,0.001187183
836,0.001112924,0.001244591,0.001099849,0.001118733,0.001135993,0.001219913
837,0.001090496,0.001235761,0.001168705,0.001171156,0.001295283,0.001520112
838,0.001165774,0.001225376,0.001191023,0.001149837,0.001410822,0.001159684
839,0.001079323,0.003000661,0.002859083,0.00280788,0.001226453,0.00270994
840,0.001128446,0.002917682,0.00132946,0.00142705,0.00124379,0.001467711
841,0.001337912,0.00332449,0.001212647,0.001461766,0.001341848,0.001113681
842,0.001109695,0.001125356,0.001249759,0.00125282,0.001538359,0.001370067
843,0.001237956,0.001244983,0.001119304,0.00150924,0.002977682,0.001495365
844,0.00115239,0.001760213,0.001311646,0.001120543,0.001539994,0.001269823
845,0.001144654,0.00127705,0.001250716,0.001157808,0.001493899,0.0012909
846,0.001145107,0.001255862,0.001196958,0.00124199,0.001756365,0.003090497
847,0.001368329,0.003068388,0.00131488,0.002978333,0.001571248,0.003088969
848,0.00142488,0.001470257,0.003085629,0.002048881,0.003726208,0.003346343
849,0.002339289,0.001323228,0.00116775,0.001475424,0.001590395,0.001644774
850,0.001530487,0.001376176,0.001660692,0.001754004,0.001715499,0.001669279
851,0.001346846,0.001750846,0.001440389,0.001645007,0.00183995,0.001554486
852,0.001567019,0.001232709,0.001096932,0.001319574,0.001318881,0.001226382
853,0.001128651,0.001141793,0.001466281,0.002880618,0.001721924,0.00351333
854,0.003582162,0.003945781,0.002358905,0.002527331,0.002524536,0.002677393
855,0.004269797,0.002832996,0.00250177,0.002533515,0.002856826,0.002461615
856,0.00236004,0.002163999,0.001597322,0.003751432,0.003012837,0.004671371
857,0.003607046,0.0027778,0.002294838,0.002511849,0.002578913,0.001962996
858,0.002255899,0.004002176,0.002410456,0.004386683,0.002777581,0.00389743
859,0.002112915,0.002628085,0.002431299,0.002841987,0.002717792,0.002369858
860,0.001949213,0.001749742,0.003798418,0.002346414,0.002306516,0.003755949
861,0.003427101,0.003124289,0.001286557,0.001515255,0.001672627,0.002147912
862,0.001515587,0.00376379,0.001398055,0.003265224,0.00125901,0.001561587
863,0.00143503,0.001609643,0.003236593,0.002029682,0.003442075,0.001898248
864,0.003415632,0.001396434,0.003211595,0.001674772,0.00320573,0.002953184
865,0.003206491,0.003340129,0.00196613,0.00297999,0.001572076,0.001875558
866,0.002031349,0.002329738,0.001894105,0.004085647,0.004061242,0.00226959
867,0.002111417,0.001746001,0.001438133,0.003109484,0.003036307,0.002349781
868,0.001901016,0.002056398,0.001587878,0.001794514,0.001750701,0.001323526
869,0.001156451,0.001190701,0.001926501,0.001237182,0.00122219,0.001121692
870,0.001139284,0.001155093,0.001121972,0.001136848,0.001144584,0.001130978
871,0.001127411,0.001153551,0.001112677,0.001094662,0.001147431,0.001128221
872,0.001143935,0.001205943,0.001109649,0.001141234,0.001167646,0.001140143
873,0.001192641,0.001149772,0.001113579,0.001118464,0.001153781,0.001133498
874,0.001133192,0.001163903,0.001154796,0.001158179,0.001163851,0.001149496
875,0.001135368,0.001148923,0.001102452,0.001146177,0.001141996,0.001124948
876,0.001149038,0.001158539,0.001090976,0.00295446,0.001190861,0.002702389
877,0.001112776,0.001869752,0.001709394,0.001703839,0.003584922,0.003379061
878,0.001661268,0.001736464,0.003153959,0.003050148,0.002808689,0.001510782
879,0.001435581,0.001772587,0.001624438,0.004654518,0.002784087,0.003653737
880,0.004321134,0.004196588,0.003710917,0.003623702,0.003407246,0.002810457
881,0.003031486,0.003729319,0.002861273,0.003750247,0.004024451,0.001993001
882,0.00197661,0.003671628,0.003338661,0.00340028,0.002897255,0.002174788
883,0.002065677,0.002518487,0.002117189,0.002545981,0.002408437,0.002111334
884,0.001868179,0.002011972,0.001624507,0.001628812,0.001592441,0.001438078
885,0.001264675,0.001584984,0.001302074,0.001455055,0.001631807,0.001371627
886,0.001332888,0.001579455,0.001249666,0.001786201,0.001530967,0.001442601
887,0.001307534,0.001535923,0.001307625,0.00150651,0.001613438,0.002818371
888,0.002787547,0.002815111,0.002735482,0.001899145,0.003355362,0.001451945
889,0.001595218,0.002176525,0.002014348,0.003370658,0.002241389,0.002260621
890,0.002083598,0.002280415,0.001716977,0.001819779,0.001918948,0.003543543
891,0.003073559,0.004055893,0.003431331,0.003533728,0.003761776,0.003501168
892,0.003430615,0.003661758,0.003398499,0.003410245,0.003586463,0.001864903
893,0.001619002,0.002081715,0.002097985,0.003599878,0.002652295,0.002200121
894,0.003483555,0.00239865,0.002001289,0.002309141,0.00244993,0.002150643
895,0.003342549,0.003797734,0.003357465,0.003109368,0.001727524,0.003004949
896,0.002820493,0.002725022,0.001350134,0.003079824,0.001709775,0.001525346
897,0.00142224,0.001893057,0.001801475,0.002213437,0.003450972,0.003412102
898,0.002841786,0.002868659,0.002466821,0.003241128,0.003144751,0.003073744
899,0.002295182,0.001584872,0.002973491,0.001707278,0.00373802,0.002373152
900,0.003132726,0.002357597,0.002011153,0.00230073,0.002526631,0.002303183
901,0.003480222,0.002433816,0.00209774,0.002298443,0.002340062,0.002333065
902,0.002139419,0.002424074,0.002158631,0.002271647,0.002508556,0.002168943
903,0.002204393,0.002521288,0.002190125,0.002479382,0.002501945,0.002459885
904,0.002062846,0.002297599,0.001762369,0.001881434,0.003898788,0.002313837
905,0.001899476,0.002398215,0.002113124,0.002096232,0.002113568,0.001740553
906,0.00131915,0.001271419,0.002782973,0.00148779,0.001516595,0.001151222
907,0.001290546,0.002822933,0.001404333,0.001454097,0.0015818,0.001389355
908,0.001293173,0.001561144,0.001283532,0.001400596,0.001555851,0.001334079
909,0.001329777,0.001554164,0.001349221,0.001420634,0.001609653,0.001411096
910,0.001265766,0.001713514,0.001337327,0.001488709,0.001176093,0.001441263
911,0.002910716,0.003019278,0.002754701,0.003227211,0.002669457,0.001974442
912,0.001630548,0.001523346,0.001877942,0.003430159,0.002399163,0.002377328
913,0.001787414,0.001664548,0.001381211,0.003489105,0.00200908,0.003724164
914,0.002210199,0.002303676,0.001744439,0.001700856,0.001742251,0.001583633
915,0.001339468,0.001658559,0.001649884,0.003496606,0.004544176,0.003511319
916,0.003568703,0.004388011,0.003535043,0.002827975,0.002935813,0.002598204
917,0.003088985,0.003341412,0.002537569,0.002828271,0.003084389,0.002752012
918,0.002113652,0.001752877,0.001881112,0.004047332,0.002659616,0.002684944
919,0.002863165,0.003469691,0.002525898,0.002664976,0.002530695,0.002042183
920,0.001786537,0.0039995,0.003638941,0.002209698,0.003752651,0.002734151
921,0.003232916,0.002314046,0.003565826,0.003744332,0.001716642,0.002066161
922,0.001960445,0.002136275,0.003776824,0.003601886,0.00301787,0.002884424
923,0.003001733,0.003032012,0.002800945,0.003352677,0.001644037,0.001404643
924,0.001305481,0.00369098,0.001744467,0.003882258,0.002738783,0.004609581
925,0.003701751,0.001669462,0.001512712,0.001816457,0.004243877,0.004060009
926,0.003874595,0.003754876,0.001473023,0.002174356,0.001796698,0.003964867
927,0.001494561,0.00165843,0.00369363,0.003247489,0.003073436,0.00278143
928,0.001575747,0.001511951,0.002926581,0.001736278,0.00199851,0.003777856
929,0.003553515,0.002256959,0.003541951,0.002674358,0.003388171,0.002811906
930,0.003709803,0.003871594,0.001833991,0.002112787,0.002258724,0.002335478
931,0.002173939,0.002634644,0.002255146,0.002398463,0.002373905,0.002531058
932,0.001651434,0.001575626,0.001310974,0.003240389,0.001857559,0.001655465
933,0.001246739,0.001168745,0.003203809,0.001548683,0.002031548,0.002080531
934,0.00128278,0.001166151,0.001212296,0.002986484,0.003372508,0.003699087
935,0.003788177,0.003938036,0.004465116,0.002105267,0.003499504,0.001840954
936,0.003666461,0.003329787,0.001846392,0.001752208,0.001948214,0.002001168
937,0.002135074,0.003155975,0.002906452,0.002863365,0.002973714,0.002665562
938,0.002169383,0.001938291,0.001560792,0.003519105,0.002047782,0.001814036
939,0.001950574,0.001309704,0.003164911,0.004294239,0.002472698,0.003854589
940,0.00184333,0.00201134,0.001937028,0.002381569,0.001865769,0.003552534
941,0.002243893,0.002213114,0.001535051,0.00436555,0.00250865,0.003857729
942,0.004095168,0.00476853,0.002082736,0.004270786,0.003570787,0.003008695
943,0.002917241,0.002482499,0.001405373,0.001768839,0.001763447,0.001633796
944,0.001891457,0.002479572,0.002422671,0.00270868,0.002401847,0.002048581
945,0.00184144,0.001523644,0.002134054,0.001327261,0.001361928,0.001556055
946,0.001770253,0.00224127,0.001864617,0.00186661,0.001913718,0.001942507
947,0.001561151,0.001848666,0.001607439,0.001572859,0.001566418,0.001322117
948,0.001486959,0.001956361,0.001868467,0.001953709,0.001917673,0.001679124
949,0.001499865,0.001654913,0.001384737,0.001691997,0.001589682,0.001757211
950,0.001801002,0.002438246,0.001984409,0.00240278,0.00272882,0.002287856
951,0.002079205,0.002486868,0.002142843,0.002518664,0.002681602,0.002346674
952,0.002132769,0.002476105,0.002129067,0.002522341,0.002532965,0.002497944
953,0.002122773,0.002465082,0.002168605,0.002298001,0.001903701,0.0019477
954,0.001859918,0.002410966,0.001880602,0.002036384,0.00208961,0.002242666
955,0.001872013,0.002058097,0.00161222,0.001662964,0.00170153,0.001808556
956,0.001473725,0.001213033,0.001191636,0.001235519,0.001129992,0.001106926
957,0.001088321,0.001723871,0.00111857,0.001340296,0.0027003,0.001504363
958,0.0013385,0.001645375,0.001268955,0.001462742,0.00157036,0.001423392
959,0.00123275,0.001190507,0.001112769,0.001349455,0.001242411,0.001201971
960,0.001206577,0.001235833,0.001113121,0.001391111,0.001262415,0.001139814
961,0.001223243,0.001280916,0.001130808,0.00127007,0.001259435,0.001162347
962,0.001227186,0.001285152,0.001120647,0.00130405,0.001235317,0.001159548
963,0.001216199,0.001285222,0.001119384,0.001227531,0.001245613,0.001139629
964,0.00112735,0.001245812,0.001191828,0.001161305,0.001297589,0.00121189
965,0.001117545,0.00124082,0.001197601,0.001136632,0.001297486,0.001212947
966,0.001117847,0.00120412,0.001197549,0.001141645,0.001330987,0.001230085
967,0.00111187,0.001159352,0.001195441,0.001230878,0.001153828,0.001307637
968,0.001227005,0.00114806,0.00118665,0.001207242,0.001150622,0.001266774
969,0.001383202,0.00290188,0.001233844,0.003020859,0.001461759,0.002837812
970,0.001145311,0.003212772,0.003238954,0.001726105,0.001870701,0.001872744
971,0.001899813,0.002042099,0.002130562,0.001864113,0.001853458,0.001410273
972,0.001241763,0.001286733,0.001130842,0.001542976,0.001290473,0.001136786
973,0.001226786,0.001297629,0.001120538,0.001217039,0.00124086,0.001136552
974,0.001131369,0.001230085,0.00119093,0.001117446,0.001413827,0.001235777
975,0.001144985,0.001251422,0.001195842,0.001141242,0.001390218,0.001234644
976,0.001130674,0.001257085,0.001269083,0.001157263,0.001322074,0.001153424
977,0.001122602,0.001189359,0.001195403,0.001135829,0.001206599,0.001251725
978,0.001123076,0.001151459,0.001191675,0.00120956,0.001158095,0.001261645
979,0.001228833,0.001152645,0.00119334,0.001207343,0.001196797,0.00120372
980,0.001198493,0.001145031,0.001142718,0.001304043,0.002921715,0.001237278
981,0.001120173,0.002833057,0.001107753,0.002872806,0.001313518,0.002819077
982,0.001121971,0.001558319,0.001099345,0.00116143,0.001134726,0.00122665
983,0.00108926,0.001130704,0.001078395,0.001233013,0.001125646,0.001114102
984,0.001084939,0.001277684,0.001149903,0.00121608,0.001179802,0.001113377
985,0.001096196,0.001190598,0.001170294,0.003139129,0.001565208,0.002844597
986,0.001257337,0.001353904,0.003054069,0.002061066,0.001984552,0.002141875
987,0.00202189,0.001757532,0.003876016,0.002136066,0.004020872,0.004122209
