idx,TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384,ECDHE-RSA-CHACHA20-POLY1305
2336,0.00148896,0.00145255,0.00149425,0.00120853,0.00116285,0.00117981,0.00133729,0.00131706,0.00137592,0.00150221
2337,0.00150684,0.00144596,0.00146123,0.00121632,0.00113721,0.00118673,0.00131985,0.00132891,0.00131897,0.00131519
2338,0.00137766,0.00146763,0.00144593,0.00123267,0.00113718,0.0011566,0.00140477,0.00134103,0.00136192,0.00132769
2339,0.00134853,0.00142164,0.00147583,0.00119035,0.00120522,0.00124129,0.00134426,0.00139448,0.00135862,0.0013567
2340,0.00135533,0.00155798,0.00139516,0.001349,0.00120713,0.00121157,0.00139466,0.00132899,0.00145942,0.00133292
2341,0.00135091,0.0013707,0.00139238,0.00119932,0.00145474,0.00117831,0.00177493,0.00134642,0.00135264,0.00133274
2342,0.00138924,0.00152436,0.00136643,0.00130879,0.00117996,0.00116675,0.0014786,0.0013307,0.00132008,0.001368
2343,0.00138081,0.00141118,0.00141509,0.00115923,0.00116559,0.00125976,0.00137473,0.00135497,0.00134785,0.00132536
2344,0.00135468,0.00140752,0.00138825,0.00113901,0.00115083,0.00114652,0.00142617,0.00136512,0.00140092,0.00132114
2345,0.00136191,0.0013759,0.00142396,0.00113932,0.00111448,0.00115079,0.00131358,0.00142289,0.0013817,0.00132378
2346,0.00138327,0.00145143,0.00138787,0.0011312,0.00111809,0.00114978,0.00131844,0.00140725,0.00142337,0.00131441
2347,0.00142723,0.00138918,0.00138497,0.00112631,0.00113308,0.00113572,0.00134245,0.00132417,0.00139144,0.00139568
2348,0.0013874,0.00147512,0.00137631,0.00114333,0.00262405,0.0011894,0.00132663,0.00131836,0.00146528,0.00135888
2349,0.00138441,0.00145508,0.00140514,0.0011572,0.00112985,0.00116216,0.00302009,0.00142249,0.00146657,0.00139803
2350,0.00136929,0.0019789,0.00168197,0.00123298,0.0011511,0.00116123,0.00132359,0.00134189,0.00147295,0.00144903
2351,0.00137837,0.00139251,0.00137033,0.00114428,0.00113765,0.00115652,0.00131461,0.00132883,0.00134748,0.00141784
2352,0.00142698,0.00137608,0.00147746,0.00113931,0.00113323,0.00115898,0.00131203,0.00133455,0.00134831,0.00143358
2353,0.0014299,0.00142554,0.00143647,0.00116125,0.00114063,0.00114039,0.00134779,0.00136571,0.00136981,0.00133822
2354,0.00141865,0.00155417,0.00138408,0.00125428,0.00116343,0.00116708,0.00140869,0.00133652,0.00136213,0.00141697
2355,0.00142733,0.00158094,0.00152137,0.00117669,0.00118785,0.00115175,0.00146062,0.00132329,0.00135861,0.00133251
2356,0.00137789,0.00149004,0.00146808,0.00120079,0.00113948,0.00115669,0.00141672,0.0013328,0.00137401,0.0015052
2357,0.00135202,0.00141304,0.00159806,0.00119344,0.00116822,0.00114563,0.00136393,0.00133913,0.00133278,0.00134053
2358,0.0013395,0.00143672,0.00146084,0.00117176,0.00120378,0.00115919,0.00157966,0.00137739,0.00351222,0.00137885
2359,0.00141829,0.0013976,0.00148749,0.00281007,0.00122906,0.00117,0.00132207,0.00133195,0.00132419,0.00135404
2360,0.00315334,0.00152443,0.00145571,0.0011552,0.00260007,0.00116689,0.00136989,0.00130625,0.00135605,0.00131927
2361,0.00135558,0.00309693,0.00151271,0.00260235,0.00116543,0.00263177,0.00136158,0.00291848,0.00150335,0.00316937
2362,0.0014208,0.0019645,0.00138059,0.00113301,0.00114262,0.00116232,0.00135738,0.00142111,0.00143033,0.00135755
2363,0.00140855,0.00140451,0.00138601,0.00113718,0.00120943,0.00116024,0.00136049,0.00131054,0.00138522,0.0014013
2364,0.00136593,0.00146716,0.00139713,0.0011203,0.00128444,0.00114587,0.00132842,0.00132287,0.00144538,0.00174863
2365,0.00136064,0.00145265,0.00141669,0.00112673,0.00113386,0.00115178,0.00131927,0.00136424,0.0013517,0.00145702
2366,0.00153773,0.00139928,0.00150662,0.00114669,0.00114726,0.0011471,0.00132284,0.00132205,0.00135368,0.00130831
2367,0.00145937,0.0018397,0.0031674,0.00271968,0.00272516,0.00265629,0.00310062,0.00212912,0.00142072,0.00171891
2368,0.001399,0.00168896,0.00139837,0.0011223,0.00134482,0.00124687,0.00170947,0.00138084,0.00133237,0.00150278
2369,0.00133694,0.00142049,0.00139712,0.00113098,0.0011297,0.00114426,0.00131613,0.00134539,0.00131989,0.00132267
2370,0.00134536,0.00138114,0.00143454,0.00112605,0.00114308,0.00114522,0.00132203,0.00132424,0.00132933,0.00129304
2371,0.00135889,0.00137197,0.00139742,0.00111949,0.00112585,0.00115072,0.00131783,0.00131293,0.00135385,0.00131741
2372,0.00133372,0.00140671,0.001354,0.00114504,0.00112624,0.0011459,0.00132739,0.00130698,0.00132147,0.00132066
2373,0.00133778,0.00139875,0.00143034,0.0011406,0.00113141,0.00114605,0.00133472,0.00131892,0.0013625,0.00136721
2374,0.00135134,0.00139737,0.00139638,0.00115528,0.0011292,0.00114277,0.00132752,0.00131257,0.00134716,0.00130049
2375,0.00133933,0.0013925,0.00143636,0.00100425,0.00113011,0.00115105,0.00177126,0.00132515,0.00133861,0.00130822
2376,0.00135016,0.00140486,0.00138711,0.00113553,0.00111435,0.00113119,0.00132644,0.00129878,0.00136347,0.0013184
2377,0.00134562,0.00150374,0.00136018,0.00113073,0.00112841,0.00114175,0.00134701,0.00131628,0.00133025,0.00130808
2378,0.00135157,0.00138181,0.00139937,0.00113864,0.00113011,0.00115013,0.00130612,0.00133005,0.00132098,0.00131055
2379,0.00134079,0.0013913,0.00139558,0.00112825,0.00112123,0.00115617,0.00131572,0.00131376,0.00134972,0.00130026
2380,0.00136115,0.00137741,0.00143919,0.00115922,0.00132525,0.00130317,0.00141889,0.0015562,0.00164576,0.0014313
2381,0.00134626,0.00156044,0.0014241,0.00113491,0.00113092,0.00113477,0.00132813,0.00138506,0.00145929,0.00156346
2382,0.00140409,0.00158262,0.00152765,0.00126149,0.00137841,0.00117796,0.0017817,0.00137029,0.0016833,0.00137452
2383,0.00140679,0.00156769,0.00142276,0.00185549,0.00266719,0.00263755,0.00308275,0.00378663,0.00382433,0.00222228
2384,0.00203854,0.0022172,0.00259605,0.00305647,0.00241896,0.00243219,0.00260955,0.00266727,0.00186409,0.00150874
2385,0.00136949,0.0014212,0.00314068,0.00118043,0.00114548,0.0011662,0.003089,0.0013678,0.00133661,0.00133244
2386,0.00134711,0.00139839,0.00139325,0.00252693,0.00112261,0.00116146,0.00130691,0.00133022,0.00133297,0.00131176
2387,0.00136749,0.00137887,0.00138864,0.00112245,0.0011275,0.00116629,0.00132248,0.00129688,0.00135723,0.00130875
2388,0.00136447,0.00138779,0.0013669,0.00113805,0.00112808,0.00114856,0.0013203,0.00131569,0.00134184,0.00132121
2389,0.00134188,0.00140062,0.00139782,0.00112785,0.00114405,0.00113611,0.00131087,0.00129546,0.0013501,0.00131631
2390,0.00134169,0.00140098,0.0013776,0.00112468,0.00113068,0.00114119,0.00132706,0.0016033,0.002031,0.00169839
2391,0.00155626,0.00145248,0.00171915,0.00117153,0.00138935,0.00147808,0.00174467,0.00170255,0.00172781,0.00168717
2392,0.00171898,0.00177454,0.00172162,0.00139728,0.0023789,0.00161415,0.00227785,0.00354287,0.00192821,0.0020153
2393,0.00376975,0.00447634,0.00431434,0.00262045,0.00378382,0.00325666,0.00390003,0.00312748,0.00299839,0.00518405
2394,0.00298024,0.00278252,0.00216116,0.00158424,0.00143213,0.0012562,0.00136031,0.00139548,0.00136274,0.00131301
2395,0.00136476,0.00138668,0.00139236,0.00122645,0.00118408,0.00120618,0.00136931,0.00135419,0.001407,0.00131379
2396,0.00299411,0.00316503,0.00150327,0.00279727,0.00116737,0.00257978,0.00137711,0.00294871,0.00144743,0.0031839
2397,0.00147712,0.00146685,0.00143084,0.00111704,0.00109556,0.00119612,0.00132969,0.00135463,0.00135777,0.00136428
2398,0.00145103,0.0013994,0.00139371,0.00113193,0.00110266,0.00112748,0.00131663,0.00131283,0.00133486,0.00133512
2399,0.00134478,0.00149954,0.00145174,0.00118902,0.00113456,0.00113678,0.00133003,0.00132012,0.00133732,0.00141166
2400,0.00136126,0.00142426,0.00148979,0.00136762,0.00116926,0.00113254,0.00134727,0.00130322,0.00132679,0.0018052
2401,0.00138592,0.00142351,0.0015079,0.00118045,0.00125231,0.00115689,0.00133898,0.00132005,0.0013345,0.00131128
2402,0.00134975,0.00139333,0.0034448,0.00300085,0.00297897,0.00213909,0.00143525,0.0013723,0.00135296,0.00143013
2403,0.00144947,0.00141974,0.00141484,0.00116168,0.00112467,0.00115153,0.00133522,0.00130155,0.00137572,0.00131372
2404,0.00143773,0.00343494,0.00317464,0.00270751,0.00296744,0.00304636,0.0032316,0.00378293,0.00193872,0.00158205
2405,0.00139056,0.00139376,0.00310533,0.00122251,0.00117366,0.00157623,0.00162363,0.00133165,0.00135148,0.00131885
2406,0.00165742,0.00153319,0.0014614,0.00119934,0.00112922,0.00111844,0.00133896,0.00136551,0.00134496,0.00133335
2407,0.00138113,0.00149996,0.00151384,0.00134857,0.0011396,0.00119241,0.00144742,0.00138298,0.00133681,0.00154967
2408,0.00138986,0.00157693,0.00144546,0.00130052,0.00120939,0.00114173,0.00151068,0.00132806,0.00134802,0.00133081
2409,0.00316147,0.0018481,0.00170939,0.00145112,0.00119268,0.00173471,0.00142507,0.00169803,0.00139876,0.00172464
2410,0.00139742,0.00152081,0.001564,0.00118124,0.00136695,0.00122967,0.00145412,0.00151979,0.00134974,0.00166249
2411,0.00137828,0.00153284,0.00166282,0.00124498,0.00141481,0.0011601,0.00155863,0.00134984,0.0014597,0.00149568
2412,0.00140453,0.0015141,0.00144873,0.00120024,0.0012418,0.00121478,0.00159534,0.00133606,0.00138381,0.00135709
2413,0.00156095,0.00156826,0.0015159,0.00121969,0.00125305,0.00113604,0.0015697,0.00134962,0.00155545,0.00348196
2414,0.00149866,0.00156416,0.00160915,0.00130378,0.00125072,0.00133794,0.00170649,0.00147357,0.00132088,0.00127321
2415,0.00145822,0.00150671,0.00156915,0.00117219,0.00128996,0.00138537,0.00140783,0.00151633,0.00136824,0.0015286
2416,0.00147576,0.00156533,0.00144417,0.00113932,0.00136071,0.00117816,0.00154143,0.00146756,0.00134854,0.00152878
2417,0.00136523,0.00142646,0.00175578,0.00116695,0.00109788,0.00115986,0.00152203,0.00134495,0.00137437,0.00312454
2418,0.00147865,0.00156146,0.00143683,0.0013566,0.00115141,0.0015425,0.00145403,0.00133993,0.00151291,0.0013947
2419,0.0013908,0.00159691,0.0014886,0.00135573,0.00115744,0.00133769,0.00137212,0.00136199,0.0014824,0.00135184
2420,0.00156902,0.0015125,0.00166677,0.00126318,0.00116353,0.00117705,0.00132666,0.00162757,0.00134855,0.00135519
2421,0.00136765,0.00147434,0.00153716,0.00117879,0.00125159,0.00119305,0.00133642,0.00135614,0.00144584,0.00130799
2422,0.00147636,0.00141006,0.00159966,0.00119255,0.0011423,0.00120702,0.00152324,0.00139256,0.00149505,0.00133772
2423,0.00146487,0.00156284,0.00158186,0.0030272,0.00287047,0.00293598,0.00395579,0.0031982,0.00243624,0.00195458
2424,0.00162164,0.00142783,0.00144557,0.00116446,0.00117978,0.001183,0.00145879,0.00139404,0.00140495,0.00132517
2425,0.00137257,0.00139058,0.00230146,0.00121187,0.00306514,0.00302645,0.0013601,0.00137709,0.00134776,0.00130949
2426,0.00138312,0.0013916,0.00140083,0.00110981,0.00113314,0.00117611,0.00131378,0.00129176,0.00133453,0.0013059
2427,0.00134008,0.00139818,0.00139062,0.00115119,0.00114034,0.00113579,0.00134597,0.00132213,0.00132009,0.00130982
2428,0.00134253,0.0013941,0.00141802,0.00112552,0.00117459,0.00113546,0.00132641,0.00134002,0.00135269,0.00131778
2429,0.00134618,0.00142269,0.00148784,0.00114601,0.0011194,0.00138491,0.00135568,0.00142455,0.00134082,0.00133438
2430,0.00145694,0.00145976,0.0014529,0.00127392,0.00112396,0.00119612,0.00160906,0.00139394,0.00145962,0.00130362
2431,0.00144878,0.00136741,0.0014925,0.00130721,0.00113858,0.00122788,0.00145516,0.00129968,0.0015176,0.00134647
2432,0.00144526,0.00148248,0.00142068,0.00134081,0.00113251,0.00121379,0.00145938,0.00130116,0.0015392,0.00134643
2433,0.00135397,0.00341477,0.00157792,0.00117962,0.00117824,0.00135906,0.00137275,0.0015367,0.00146296,0.00146727
2434,0.00138813,0.00143279,0.00150392,0.0011459,0.00121108,0.0014013,0.00136313,0.00152198,0.00166198,0.00151422
2435,0.00156515,0.001979,0.0014691,0.00124159,0.00116374,0.00114846,0.00135007,0.00161628,0.00223014,0.00141686
2436,0.00138141,0.00136798,0.00133934,0.00122132,0.00118198,0.00113356,0.0015499,0.0013473,0.00139075,0.00349108
2437,0.00157856,0.00140756,0.00153889,0.00115893,0.00111486,0.00308031,0.00173226,0.00155674,0.0016879,0.00133724
2438,0.00136443,0.0015665,0.0013925,0.0012169,0.00125574,0.00114336,0.00152551,0.00136704,0.00148121,0.00136369
2439,0.00138299,0.00149999,0.0013993,0.00119923,0.00114538,0.00113518,0.00151353,0.00134763,0.0014371,0.00145022
2440,0.00135438,0.00148103,0.00155554,0.00127859,0.00123201,0.00113835,0.00144567,0.00134168,0.00130587,0.00144334
2441,0.00135505,0.0014135,0.00144865,0.00118636,0.00116402,0.00118311,0.0013157,0.00152336,0.00325252,0.00324384
2442,0.00306208,0.00361918,0.00393679,0.00342579,0.0027339,0.0025826,0.0029872,0.00292098,0.00174571,0.00311397
2443,0.00306134,0.00302271,0.00172048,0.00148959,0.00126705,0.00147835,0.00152135,0.00182384,0.00226465,0.00245761
2444,0.00246892,0.00232173,0.00203282,0.00171405,0.00151954,0.00150655,0.00167828,0.00146246,0.00147018,0.00132267
2445,0.00138786,0.00139717,0.00146591,0.00113665,0.00110677,0.00119516,0.00135807,0.0012849,0.00162301,0.00134473
2446,0.00134603,0.00140355,0.00327349,0.00281023,0.0035132,0.00389852,0.00434482,0.0039605,0.00369065,0.00296943
2447,0.00276128,0.00425136,0.00329012,0.00269158,0.00248219,0.00384307,0.00508107,0.00455716,0.00442564,0.00276595
2448,0.00342753,0.00345608,0.00297961,0.00283014,0.00302528,0.00349578,0.00242266,0.00502337,0.00396143,0.00563149
2449,0.00289683,0.00502977,0.00301387,0.00195883,0.00152467,0.00125282,0.00134184,0.00132015,0.00144054,0.00136157
2450,0.00138795,0.00241485,0.00141474,0.00167442,0.00337458,0.00325022,0.00212728,0.00206238,0.00182822,0.00194289
2451,0.00175099,0.00171073,0.00153764,0.00155339,0.00118235,0.00133169,0.0015127,0.00133272,0.00146222,0.00133334
2452,0.00146308,0.00150687,0.00139283,0.00146668,0.00122501,0.00130729,0.00153494,0.00138369,0.00151973,0.00132997
2453,0.00144657,0.00155163,0.00147514,0.00137994,0.00118175,0.00131619,0.00142867,0.00136753,0.00148317,0.00130169
2454,0.00135144,0.00148067,0.00143187,0.00117885,0.00117481,0.00117521,0.00146633,0.00130415,0.00147245,0.00133807
2455,0.00134959,0.00149155,0.00136787,0.00134764,0.00121662,0.00119329,0.00144312,0.00133072,0.0014751,0.00131361
2456,0.00135599,0.00136537,0.0013549,0.00130361,0.00138726,0.00124334,0.00151003,0.00136295,0.00192876,0.00188733
2457,0.00203276,0.00191521,0.00151737,0.00120269,0.00122981,0.00118366,0.00154607,0.00133126,0.00134695,0.00138998
2458,0.00135583,0.0014022,0.0013882,0.00115336,0.00150886,0.00126714,0.00145056,0.0013596,0.00131071,0.00135922
2459,0.00169786,0.0023032,0.00142271,0.00313378,0.00172901,0.00297233,0.00180543,0.00268549,0.00165253,0.00163736
2460,0.00170129,0.00271779,0.00184095,0.00155683,0.0014846,0.00139217,0.00155461,0.00167965,0.00196399,0.00242991
2461,0.00218447,0.00245843,0.0044102,0.00249516,0.00229767,0.00229108,0.00544676,0.00326248,0.00651876,0.00557685
2462,0.00497716,0.00719603,0.00821826,0.00669799,0.00560901,0.00754218,0.011032,0.00751927,0.0108254,0.0113474
2463,0.00760499,0.00497666,0.00991174,0.00882354,0.00654278,0.00911009,0.00580295,0.00546128,0.00373173,0.00234428
2464,0.00214866,0.00192891,0.0017009,0.00120984,0.00116441,0.00123483,0.00135243,0.00130308,0.00133536,0.00132584
2465,0.00256248,0.00222746,0.00215718,0.00172042,0.00174533,0.00178247,0.00148092,0.00171702,0.00147921,0.00344767
2466,0.00147845,0.00140126,0.00138143,0.00116898,0.00112209,0.00114889,0.00165791,0.00141301,0.00170071,0.00346378
2467,0.00320273,0.00321005,0.00360261,0.00461818,0.00418497,0.00349268,0.00364163,0.00349644,0.00354774,0.00321161
2468,0.00307628,0.00447874,0.00537489,0.00300277,0.00435759,0.00328231,0.00334784,0.0032317,0.00408527,0.00278914
2469,0.00266432,0.00275623,0.00481858,0.00389058,0.00338851,0.00412605,0.00478507,0.00336989,0.00303959,0.00302306
2470,0.00263938,0.00455018,0.00301558,0.00263549,0.00415166,0.00392375,0.00407088,0.00300601,0.00436245,0.00422717
2471,0.00390171,0.00270445,0.00249399,0.00252222,0.00258378,0.00241789,0.00300972,0.00283208,0.00270453,0.00435725
2472,0.00398365,0.00288681,0.00292436,0.00247671,0.00228439,0.00239227,0.0023102,0.00182503,0.00195177,0.0037083
2473,0.0042637,0.00457327,0.0043662,0.00285947,0.00249645,0.00234118,0.00220694,0.00172639,0.00144079,0.00132081
2474,0.00136189,0.00138877,0.00140747,0.00130215,0.00124472,0.00131598,0.00153795,0.00134294,0.00164526,0.0012874
2475,0.00138452,0.00147958,0.00141739,0.0012064,0.00125729,0.00132772,0.00137451,0.00132661,0.0033229,0.00134716
2476,0.0013605,0.00139194,0.00307157,0.00116553,0.00113526,0.00116119,0.00135813,0.00133302,0.00133459,0.00132066
2477,0.00133641,0.00140346,0.00136521,0.00112524,0.00113747,0.00115527,0.001317,0.00314787,0.00136358,0.00131106
2478,0.00134354,0.00315813,0.00143149,0.00113341,0.00113431,0.00261514,0.00134022,0.00287361,0.00135724,0.0013158
2479,0.00132687,0.00139318,0.00140652,0.00114695,0.0011231,0.00115435,0.00133056,0.00133125,0.00133055,0.00133097
2480,0.00134268,0.00139529,0.00137488,0.00112257,0.00114381,0.00116452,0.00132482,0.00134071,0.00133211,0.00134078
2481,0.00138374,0.00137904,0.00140879,0.00114659,0.0011362,0.00116453,0.00132672,0.00130507,0.00134615,0.0013182
2482,0.00138313,0.00139661,0.00138201,0.00115593,0.00114492,0.00115006,0.00131478,0.00132225,0.00135162,0.00132562
2483,0.00139512,0.00194293,0.00192325,0.00123652,0.00116481,0.00119309,0.00132992,0.00135617,0.00136342,0.0013298
2484,0.00136639,0.00156777,0.00147389,0.00121723,0.00117744,0.00115582,0.00131248,0.00131703,0.00217732,0.00343168
2485,0.00335922,0.00350801,0.00339703,0.00271442,0.00254329,0.00295244,0.00357512,0.00295178,0.00297738,0.00288073
2486,0.00179674,0.00154394,0.0014759,0.00142808,0.00145106,0.00197893,0.00214497,0.00235457,0.00240028,0.00196821
2487,0.0018345,0.00161504,0.00155463,0.0011526,0.00119951,0.00131353,0.0013925,0.00386897,0.00214877,0.00192815
2488,0.00188279,0.00179361,0.00159701,0.00135257,0.00141099,0.00128978,0.00167922,0.00141143,0.00150655,0.00134776
2489,0.00141227,0.00151626,0.00152195,0.00127184,0.0012234,0.00123051,0.0015321,0.0014655,0.00157209,0.00140246
2490,0.00145622,0.00151982,0.00140485,0.00130848,0.00120571,0.00186417,0.00153967,0.00140533,0.00138385,0.00135836
2491,0.00134754,0.0013863,0.00147505,0.0012491,0.00131498,0.00137825,0.00139913,0.00141312,0.00143691,0.00130375
2492,0.00150931,0.00137098,0.00133819,0.0011443,0.00108657,0.00132165,0.00368636,0.00389223,0.00182072,0.00184555
2493,0.00155946,0.00368176,0.00425886,0.0044849,0.0030563,0.00452201,0.00336977,0.0025867,0.00271407,0.00273428
2494,0.00265247,0.00230017,0.00205823,0.00170522,0.00183362,0.00168464,0.00173284,0.0017276,0.00156762,0.00140688
2495,0.00140764,0.00141236,0.00137945,0.00110513,0.00108716,0.00113624,0.00132493,0.00134503,0.00146625,0.0013491
2496,0.00143134,0.00139816,0.00138369,0.00114205,0.00112117,0.00117283,0.0013516,0.00333125,0.00144987,0.00136188
2497,0.00139561,0.00138315,0.001452,0.00100101,0.0026835,0.00117818,0.00141504,0.00145867,0.00140219,0.00138846
2498,0.00136575,0.00140738,0.00142309,0.00115675,0.00119519,0.00115174,0.0031525,0.00145698,0.00168375,0.00144735
2499,0.00144162,0.00141239,0.00146585,0.00130826,0.00128946,0.00124301,0.00149805,0.00159831,0.0015126,0.00141148
2500,0.001518,0.0016127,0.00148815,0.00114633,0.00120365,0.00266149,0.0014735,0.00304347,0.0017498,0.00298268
2501,0.00343881,0.00446927,0.00342858,0.0028439,0.00366468,0.00456811,0.00487476,0.00494604,0.00353837,0.00615217
2502,0.00675642,0.006136,0.00471554,0.00410082,0.00537433,0.007728,0.00479632,0.00680754,0.00650361,0.00466327
2503,0.00598194,0.00439837,0.00419222,0.00338199,0.00650179,0.00565263,0.00856269,0.00381616,0.00433073,0.00380603
2504,0.00343515,0.00289215,0.00248184,0.00159159,0.00149006,0.00139762,0.00170684,0.00160597,0.00151162,0.00136808
2505,0.00142808,0.00349068,0.00157039,0.00131357,0.00283727,0.00342122,0.00528959,0.00448675,0.00228692,0.0042937
2506,0.00336626,0.00195882,0.0015815,0.00157012,0.0039807,0.00248864,0.00232382,0.00183455,0.00153265,0.00133304
2507,0.0013768,0.00139459,0.0014186,0.0011349,0.00118879,0.00113792,0.00131587,0.00132787,0.00134145,0.00130041
2508,0.00139461,0.001407,0.00144484,0.00115651,0.00113257,0.00114118,0.00132383,0.0013,0.00137928,0.0013261
2509,0.001352,0.00138912,0.0013691,0.00114388,0.0011236,0.00113344,0.00132342,0.00130184,0.00136745,0.00130719
2510,0.00313482,0.00160945,0.00143688,0.00132126,0.0011497,0.00124275,0.00148186,0.00143259,0.00148582,0.00131976
2511,0.00147074,0.0013934,0.00147681,0.00136449,0.00114391,0.00127458,0.00151993,0.00136879,0.0014977,0.00132378
2512,0.00145957,0.00148391,0.00149239,0.00139005,0.00112137,0.0012012,0.00137657,0.00133172,0.00150916,0.00132893
2513,0.00148985,0.00148503,0.00139497,0.00136114,0.00113906,0.00119939,0.00146192,0.00129648,0.00151565,0.00133942
2514,0.0014335,0.00137696,0.0013583,0.00124429,0.00114985,0.0011304,0.00152617,0.00134186,0.00151418,0.00134932
2515,0.00132879,0.00148154,0.00136865,0.00260381,0.00115081,0.00126892,0.00158687,0.00140701,0.00154323,0.00130676
2516,0.00146294,0.00148064,0.00145389,0.00135223,0.00110554,0.00128886,0.00189502,0.00177242,0.00175985,0.00161161
2517,0.00154622,0.00152924,0.00153237,0.00118765,0.00296324,0.00127168,0.00144254,0.00232817,0.00180367,0.00152569
2518,0.00139378,0.00136477,0.00146582,0.00245335,0.00142508,0.00125884,0.00155404,0.00135383,0.00134026,0.00146178
2519,0.00135856,0.0014993,0.00137381,0.00114759,0.00114193,0.00115406,0.00140001,0.00130193,0.00129759,0.00145675
2520,0.00135879,0.00140734,0.00151,0.00113757,0.00118326,0.00126007,0.00133313,0.00146659,0.00132043,0.00144816
2521,0.0013893,0.00135754,0.00150436,0.00113535,0.00125656,0.00128781,0.00133798,0.00150914,0.00135259,0.0013629
2522,0.00146881,0.00136446,0.00150969,0.00126881,0.00122287,0.00133711,0.00140809,0.00150125,0.00136561,0.00136987
2523,0.00150434,0.00142842,0.00150085,0.00123597,0.0027394,0.00120911,0.00148339,0.0013614,0.00133795,0.00143708
2524,0.0013771,0.00150293,0.00151374,0.00114401,0.00135369,0.00116612,0.00137042,0.00146049,0.00134237,0.00164073
2525,0.00140257,0.00146352,0.00147579,0.00113288,0.00122097,0.00124336,0.00140595,0.00151426,0.00135838,0.00149525
2526,0.00138663,0.00148477,0.00177361,0.00114374,0.00117286,0.00114757,0.00132814,0.00131722,0.00133251,0.00131935
2527,0.00134807,0.00137425,0.00140991,0.00111855,0.00113348,0.00114356,0.00132412,0.00131596,0.00133074,0.00129906
2528,0.00135712,0.00137921,0.0013914,0.00112327,0.00110917,0.00115603,0.00131448,0.00131102,0.00133199,0.00131181
2529,0.00133436,0.00138118,0.00138365,0.00112478,0.00112827,0.00113485,0.00134769,0.00129817,0.00131069,0.00132028
2530,0.00134798,0.00139992,0.00151109,0.00114954,0.0011665,0.0015135,0.001687,0.00166443,0.00170452,0.00171448
2531,0.00175921,0.00172925,0.00171481,0.00119653,0.00113664,0.00115784,0.00133393,0.00132087,0.00138338,0.00138649
2532,0.00144382,0.00138891,0.00146695,0.00113284,0.00113328,0.00114786,0.00133836,0.00130213,0.00136633,0.00131274
2533,0.0014635,0.00143105,0.00139272,0.00119554,0.00112548,0.00113409,0.00132793,0.00131348,0.00139623,0.00130623
2534,0.00138679,0.00154616,0.00147551,0.00121876,0.00113871,0.00113714,0.00133721,0.00130122,0.00137086,0.00134395
2535,0.00184817,0.00156824,0.00145315,0.00119591,0.00128222,0.00113911,0.00151128,0.0013934,0.00139091,0.00137271
2536,0.00153532,0.00152247,0.00333578,0.00122346,0.00273002,0.00116454,0.00327681,0.00154276,0.00141997,0.00137832
2537,0.00196477,0.00140164,0.00140491,0.00148865,0.00116201,0.00114794,0.00139129,0.00142142,0.00140813,0.00136132
2538,0.00141763,0.00138806,0.00143275,0.00112905,0.00113271,0.00116084,0.00135027,0.00195653,0.00224947,0.00218617
2539,0.00185883,0.00164209,0.00144519,0.00123592,0.00127894,0.00140425,0.001581,0.00182577,0.00157206,0.00133537
2540,0.00145942,0.00137736,0.00184357,0.00127216,0.00113894,0.0028357,0.00197575,0.00196179,0.00207483,0.00186418
2541,0.0020839,0.00161074,0.00141481,0.00122361,0.00118862,0.00123239,0.00332601,0.00135783,0.00141277,0.00133138
2542,0.0014222,0.00141856,0.00139941,0.00273605,0.00119735,0.00115911,0.00134734,0.00136975,0.00134228,0.00130095
2543,0.00348154,0.00237633,0.00224517,0.00199146,0.00157212,0.00161943,0.00370283,0.0020854,0.00358961,0.00429249
2544,0.00306317,0.00299759,0.00296349,0.00278968,0.00244907,0.00251876,0.00265683,0.00240678,0.00244962,0.00248931
2545,0.0023035,0.0023699,0.00434341,0.00438828,0.0031174,0.00269713,0.00332597,0.00377592,0.00330429,0.00255505
2546,0.00436458,0.00272311,0.00462819,0.0021482,0.00380404,0.00209675,0.00202062,0.00153118,0.00137899,0.0013287
2547,0.00134682,0.00139769,0.00141318,0.00115711,0.00114677,0.00126889,0.00145906,0.0013839,0.00132832,0.00133225
2548,0.00203776,0.00182316,0.00176415,0.00157613,0.00164283,0.0012601,0.00136144,0.00134212,0.00133565,0.00130528
2549,0.00135793,0.00139661,0.00145425,0.00114215,0.00121612,0.00121708,0.00141026,0.00132397,0.00135913,0.00132107
2550,0.00137524,0.00138967,0.00144661,0.00122132,0.00150475,0.0033118,0.0017881,0.00152155,0.00145135,0.00146608
2551,0.00140135,0.00140025,0.00147115,0.00122335,0.00121608,0.00114866,0.00143989,0.00135843,0.00135852,0.00131733
2552,0.00135604,0.00156643,0.00171383,0.00145104,0.00270463,0.00132724,0.00166207,0.00217116,0.00202364,0.00205711
2553,0.00197233,0.00287347,0.00495093,0.00264763,0.00249987,0.00433989,0.00410784,0.00345027,0.00329813,0.00348319
2554,0.00336541,0.00334268,0.00331371,0.00305339,0.0039626,0.00299869,0.0034734,0.00342964,0.0042003,0.00359845
